id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,rubric_score,has_answer_chunks,error_step_index,error_step_position,exit_status,reasoning_n_chunks,reasoning_start,reasoning_end,reasoning_end_minus_start,reasoning_std,reasoning_range,reasoning_min,reasoning_max,reasoning_early_mean,reasoning_mid_mean,reasoning_late_mean,reasoning_late_minus_early,reasoning_total_variation,reasoning_monotonicity,reasoning_direction_changes,reasoning_zero_crossings,reasoning_peak_pos,reasoning_trough_pos,reasoning_rebound_from_trough,reasoning_fall_from_peak,reasoning_max_rise,reasoning_max_drop,reasoning_max_rise_pos,reasoning_max_drop_pos,reasoning_curvature_abs_mean,reasoning_positive_mass,reasoning_negative_mass,reasoning_time_positive,reasoning_time_negative,answer_n_chunks,answer_start,answer_end,answer_end_minus_start,answer_std,answer_range,answer_min,answer_max,answer_early_mean,answer_mid_mean,answer_late_mean,answer_late_minus_early,answer_total_variation,answer_monotonicity,answer_direction_changes,answer_zero_crossings,answer_peak_pos,answer_trough_pos,answer_rebound_from_trough,answer_fall_from_peak,answer_max_rise,answer_max_drop,answer_max_rise_pos,answer_max_drop_pos,answer_curvature_abs_mean,answer_positive_mass,answer_negative_mass,answer_time_positive,answer_time_negative,answer_minus_reasoning_mean,answer_start_minus_reasoning_end,answer_end_minus_reasoning_end,answer_range_minus_reasoning_range,total_n_chunks,reasoning_pair_density,answer_pair_density
eeb31abb-41cb-4fe6-9864-f98fdcef338d,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,13,-0.17884794228439724,-2.4721028224988952,-2.293254880214498,2.6366117008929835,9.944570326943392,-6.441074962662701,3.503495364280691,1.3857845492936087,-0.48322663537308613,-1.2282234812104973,-2.614008030504106,39.768280626219806,0.05766542692073345,7,6,0.3684210526315789,0.5789473684210527,3.968972140163806,5.975598186779586,5.817579474097553,4.597767621380623,0.8888888888888888,1.0,2.7139066550126913,1.086598417385526,1.1391701918764927,0.6,0.4,2,1.9872896581930366,-1.9872896581930366,-3.974579316386073,1.2062390724659537,3.974579316386073,-1.9872896581930366,1.9872896581930366,1.3597245029741831,-0.10459419253647538,-1.4643186955106582,-2.8240431984848415,3.974579316386073,1.0,0.0,1.0,0.0,1.0,0.0,3.974579316386073,-0.209188385072951,0.20918838507295145,0.1111111111111111,0.16666666666666666,2.0970879354030734e-16,0.5229709626823781,0.522970962682378,0.5,0.5,-0.3358067816000164,4.123585699091915,0.1490063827058421,-7.6200463064176915,15,0.3333333333333333,1.0
4ee82eb3-a457-42c5-9c62-5730d41f67a6,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,True,,,,32,0.10408042460971567,-0.02812285953665883,-0.1322032841463745,2.31513764829684,8.264775233651246,-3.9735214299640593,4.291253803687186,0.36870527605665976,-0.5533056445296608,0.9162036633546574,0.5474983872979977,60.1323466434233,0.002198538582409267,12,9,0.15789473684210525,0.5789473684210527,3.9453985704274004,4.319376663223845,5.893639863873134,6.7404167540579625,0.6111111111111112,0.16666666666666666,6.067057831935283,1.101181715540457,0.8909307454996099,0.6,0.4,2,-1.3312676967842236,1.3312676967842236,2.6625353935684473,0.8080488443909095,2.6625353935684473,-1.3312676967842236,1.3312676967842236,-0.9108673714839425,0.07006672088338009,0.9809340923673225,1.891801463851265,2.6625353935684473,1.0,0.0,1.0,1.0,0.0,2.6625353935684473,0.0,0.14013344176676057,0.0,0.5555555555555556,0.6111111111111112,1.356939252319636e-16,0.35033360441690087,0.350333604416901,0.5,0.5,1.5759663151249792,0.2728214778774145,2.9353568714458618,-7.020613023842891,34,0.1028225806451613,1.0
90ddb7c3-4bf1-43b6-820a-c89f3858781a,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,True,,,,36,-2.468226332504175,0.1620187004346274,2.6302450329388023,2.3085720621995156,8.728753780858657,-4.134120069536673,4.594633711321984,0.7615158935487958,-1.134054387514895,-0.8906605857349635,-1.6521764792837592,52.56704039017821,0.05003601141353672,10,9,0.3157894736842105,0.9473684210526315,4.2961387699713,4.432615010887357,4.2961387699713,6.4425670697177,1.0,0.3333333333333333,4.540465599038838,0.7611880697354386,1.1587747183440622,0.5,0.5,2,1.2205794187073664,-1.2205794187073664,-2.441158837414733,0.7408636077899788,2.441158837414733,-1.2205794187073664,1.2205794187073664,0.8351332864839875,-0.06424102203722978,-0.8993743085212174,-1.734507595005205,2.441158837414733,1.0,0.0,1.0,0.0,1.0,0.0,2.441158837414733,-0.12848204407445918,0.12848204407446007,0.8888888888888888,0.9444444444444444,1.4802973661668753e-16,0.32120511018614906,0.32120511018614906,0.5,0.5,1.4220579429976166,2.4806186612703556,0.039459823855622744,-7.676862317671329,38,0.0873015873015873,1.0
af36a1cb-5949-4385-93a0-1f875500c34a,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,True,,,,92,0.028650919665799936,-4.7431498304253985,-4.771800750091199,2.3631721345826175,9.079746886887657,-4.7431498304253985,4.336597056462258,0.11446524117160381,-0.454479658915886,-1.5837818057728115,-1.6982470469444153,66.86176563672021,0.07136815345286882,14,13,0.2631578947368421,1.0,0.0,9.079746886887657,5.763240843840083,7.555376884026092,0.05555555555555555,1.0,6.111215890886245,0.7097648649899277,1.30390445293227,0.45,0.55,2,1.1113767568540052,-1.1113767568540052,-2.2227535137080103,0.6745801060358442,2.2227535137080103,-1.1113767568540052,1.1113767568540052,0.760415675742214,-0.05849351351863178,-0.8189091892608458,-1.5793248650030598,2.2227535137080103,1.0,0.0,1.0,0.0,1.0,0.0,2.2227535137080103,-0.11698702703726349,0.11698702703726394,0.6111111111111112,0.5555555555555556,1.356939252319636e-16,0.2924675675931593,0.29246756759315923,0.5,0.5,1.2782648381956834,7.132791425475087,4.910037911767077,-8.094046923649142,94,0.026516961299569996,1.0
11c1fcc0-bcad-4507-951b-550e19f1e2aa,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,physics,,deepseek/deepseek-v3.2,0,is_correct,False,,,True,,,,46,-0.1341356519106371,-4.660608762487304,-4.526473110576667,2.33309212258168,9.313745271014959,-6.617476814016842,2.6962684569981166,-1.042096374444729,-1.092277645578611,-1.61613983634012,-0.5740434618953911,51.81372843307304,0.0873604978345351,13,8,0.7894736842105263,0.3684210526315789,1.956868051529538,7.356877219485421,6.301992253914613,7.462212453182561,0.3888888888888889,0.8333333333333334,4.766573656654166,0.3661012235547697,1.5979740814649745,0.25,0.75,2,3.6576884150563913,-3.6576884150563913,-7.315376830112783,2.220132663075792,7.315376830112783,-3.6576884150563913,3.6576884150563913,2.502628915564899,-0.19250991658191527,-2.695138832146814,-5.197767747711714,7.315376830112783,1.0,0.0,1.0,0.0,1.0,0.0,7.315376830112783,-0.38501983316383015,0.3850198331638315,0.16666666666666666,0.5555555555555556,3.9474596431116675e-16,0.9625495829095767,0.9625495829095765,0.5,0.5,1.1327413313075878,9.451038508851283,2.1356616787385008,-4.549331631784408,48,0.06280193236714976,1.0
57390923-7cfd-4adf-8d0b-33c5791f6e51,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,47,-0.10280635718939304,2.377844636526121,2.480650993715514,2.771516199612187,10.68913715585213,-5.842557153820579,4.846580002031552,-0.9537885145148753,-0.1505046899804364,-0.1526356972451147,0.8011528172697606,71.50821222644831,0.03469043507702198,13,13,0.7894736842105263,0.05263157894736842,8.220401790346699,2.468735365505431,9.173552558999624,7.882299843494861,0.7777777777777778,0.8333333333333334,7.173864038763913,0.9385910096056092,1.3708843403525026,0.45,0.55,2,2.594903160284277,-2.594903160284277,-5.189806320568554,1.5750464801624995,5.189806320568554,-2.594903160284277,2.594903160284277,1.7754600570366108,-0.13657385054127763,-1.9120339075778878,-3.6874939646144984,5.189806320568554,1.0,0.0,1.0,0.0,1.0,0.0,5.189806320568554,-0.2731477010825545,0.27314770108255626,0.8333333333333334,0.7777777777777778,4.934324553889585e-16,0.6828692527063887,0.6828692527063887,0.5,0.5,-0.10931954408320368,0.10773897967495216,-5.082067340893602,-7.1189209671188,49,0.06105457909343201,1.0
8b695bb3-ea3c-4372-9222-9f0b79a68b6c,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,True,,,,27,-2.3116181070614985,-4.709117962530836,-2.397499855469338,2.256156294325624,9.50138103790055,-4.709117962530836,4.792263075369715,-0.23897358362127794,0.5520152651302785,-0.25459117003140874,-0.015617586410130807,53.44446041207805,0.044859651252602425,11,12,0.8421052631578947,1.0,0.0,9.50138103790055,4.399395254774418,6.218936974738108,0.3888888888888889,0.8888888888888888,4.419719193459705,0.9494214221354136,0.916234184616686,0.5,0.5,2,2.2081740277270594,-2.2081740277270594,-4.416348055454119,1.3403107997204546,4.416348055454119,-2.2081740277270594,2.2081740277270594,1.510855913707988,-0.1162196856698451,-1.627075599377833,-3.137931513085821,4.416348055454119,1.0,0.0,1.0,0.0,1.0,0.0,4.416348055454119,-0.23243937133968995,0.23243937133969084,0.6666666666666666,0.5555555555555556,2.220446049250313e-16,0.5810984283492262,0.5810984283492261,0.5,0.5,2.7059417084037367,9.623233698661632,5.206885643207514,-5.699259710649596,29,0.12535612535612536,1.0
50f7d1e4-51bd-4013-a570-a02988ca3aa2,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,34,2.712210557441346,-4.350585973696432,-7.062796531137778,3.0583240229275757,8.968469575934956,-4.381410514424764,4.587059061510192,0.22924418228876645,0.6086005054119913,-0.42566808283115964,-0.6549122651199261,63.629961442996134,0.11099796968233418,9,9,0.7894736842105263,0.5789473684210527,0.030824540728332295,8.937645035206623,8.841080892470256,7.694910612373549,0.6111111111111112,0.05555555555555555,5.879597808453407,1.4949586914981876,1.3294134756522704,0.5,0.5,2,1.2251027573075781,-1.2251027573075781,-2.4502055146151562,0.7436091701870226,2.4502055146151562,-1.2251027573075781,1.2251027573075781,0.8382282023683428,-0.06447909248987246,-0.9027072948582154,-1.7409354972265583,2.4502055146151562,1.0,0.0,1.0,0.0,1.0,0.0,2.4502055146151562,-0.12895818497974476,0.1289581849797452,0.8888888888888888,0.05555555555555555,1.356939252319636e-16,0.3223954624493627,0.3223954624493626,0.5,0.5,1.1944644272967873,6.770153158300797,4.319947643685641,-7.9535292798411845,36,0.09269162210338681,1.0
cb11faa6-e12a-4621-9fa7-f6f4b11a9300,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,67,2.7997143400344067,-4.900255377733408,-7.699969717767814,2.3596726145892024,8.21329250897731,-4.900255377733408,3.313037131243902,-0.30444973679979764,1.2285963416882832,-2.2666901974406155,-1.962240460640818,48.13420241007438,0.1599687817026387,12,7,0.6842105263157895,1.0,0.0,8.21329250897731,4.222076947035514,4.769832840386456,0.1111111111111111,0.5555555555555556,4.182793859907097,0.8631890344708971,1.219744781992112,0.5,0.5,3,4.159932416797607,-3.5143825657321153,-7.674314982529722,2.347394953417764,7.674314982529722,-3.5143825657321153,4.159932416797607,2.6424117006303125,-0.6654895730496876,-2.759426588188267,-5.401838288818579,7.674314982529721,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,7.674314982529722,-0.301982391017539,0.5058402387224321,0.6111111111111112,0.4444444444444444,0.011325435983605569,0.9614571578585466,1.0973623896618077,0.45,0.55,0.7366274972697897,9.796815291800804,2.122500309271082,-4.61398932014982,70,0.03889642695612845,0.6666666666666666
b90fc8dc-2fca-4ff7-9c9f-a2e6a0ac7812,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,30,2.78830255262102,0.14966142425431267,-2.6386411283667073,2.3807121788525727,7.9411363584569585,-4.858391222999555,3.082745135457404,-0.6542317132270582,0.42098012200668583,-0.5415557008127068,0.11267601241435143,53.84583160065896,0.04900362850621135,11,8,0.15789473684210525,0.8947368421052632,5.008052647253868,2.9330837112030914,7.288095467230205,6.611873647976344,0.1111111111111111,0.16666666666666666,5.171866527023417,0.8884080443123684,1.1325128114833107,0.5,0.5,2,3.8001057128253617,-3.8001057128253617,-7.600211425650723,2.3065766841855035,7.600211425650723,-3.8001057128253617,3.8001057128253617,2.6000723298278787,-0.20000556383291362,-2.800077893660793,-5.400150223488671,7.600211425650723,1.0,0.0,1.0,0.0,1.0,0.0,7.600211425650723,-0.40001112766582647,0.40001112766582825,0.6111111111111112,0.5555555555555556,4.934324553889585e-16,1.0000278191645688,1.0000278191645688,0.5,0.5,1.2770883337628858,4.927532622333935,-2.6726788033167885,-4.307151176664039,32,0.11264367816091954,1.0
