id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,rubric_score,has_answer_chunks,error_step_index,error_step_position,exit_status,reasoning_n_chunks,reasoning_start,reasoning_end,reasoning_end_minus_start,reasoning_std,reasoning_range,reasoning_min,reasoning_max,reasoning_early_mean,reasoning_mid_mean,reasoning_late_mean,reasoning_late_minus_early,reasoning_total_variation,reasoning_monotonicity,reasoning_direction_changes,reasoning_zero_crossings,reasoning_peak_pos,reasoning_trough_pos,reasoning_rebound_from_trough,reasoning_fall_from_peak,reasoning_max_rise,reasoning_max_drop,reasoning_max_rise_pos,reasoning_max_drop_pos,reasoning_curvature_abs_mean,reasoning_positive_mass,reasoning_negative_mass,reasoning_time_positive,reasoning_time_negative,answer_n_chunks,answer_start,answer_end,answer_end_minus_start,answer_std,answer_range,answer_min,answer_max,answer_early_mean,answer_mid_mean,answer_late_mean,answer_late_minus_early,answer_total_variation,answer_monotonicity,answer_direction_changes,answer_zero_crossings,answer_peak_pos,answer_trough_pos,answer_rebound_from_trough,answer_fall_from_peak,answer_max_rise,answer_max_drop,answer_max_rise_pos,answer_max_drop_pos,answer_curvature_abs_mean,answer_positive_mass,answer_negative_mass,answer_time_positive,answer_time_negative,reasoning_traj_t00,reasoning_traj_t01,reasoning_traj_t02,reasoning_traj_t03,reasoning_traj_t04,reasoning_traj_t05,reasoning_traj_t06,reasoning_traj_t07,reasoning_traj_t08,reasoning_traj_t09,reasoning_traj_t10,reasoning_traj_t11,reasoning_traj_t12,reasoning_traj_t13,reasoning_traj_t14,reasoning_traj_t15,reasoning_traj_t16,reasoning_traj_t17,reasoning_traj_t18,reasoning_traj_t19,answer_traj_t00,answer_traj_t01,answer_traj_t02,answer_traj_t03,answer_traj_t04,answer_traj_t05,answer_traj_t06,answer_traj_t07,answer_traj_t08,answer_traj_t09,answer_traj_t10,answer_traj_t11,answer_traj_t12,answer_traj_t13,answer_traj_t14,answer_traj_t15,answer_traj_t16,answer_traj_t17,answer_traj_t18,answer_traj_t19,answer_minus_reasoning_mean,answer_start_minus_reasoning_end,answer_end_minus_reasoning_end,answer_range_minus_reasoning_range,total_n_chunks,reasoning_pair_density,answer_pair_density
111d5872-2705-42c0-8df4-0fb386ba7084,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,biology,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,,True,,,,31,2.688138835668716,2.377513790432313,-0.310625045236403,2.20917188849448,7.1883114845919565,-4.5001726489232405,2.688138835668716,-0.1642075484896131,0.04992511199505139,-0.07854751157053223,0.08566003691908088,57.778051477514914,0.00537617723846722,14,12,0.0,0.631578947368421,6.8776864393555535,0.310625045236403,7.064204186761078,5.510796634888294,0.6666666666666666,0.0,5.384946898572851,0.9615632671512341,1.0251263733954903,0.55,0.45,2,-3.7004755496269084,3.7004755496269084,7.400951099253817,2.2461034687432178,7.400951099253817,-3.7004755496269084,3.7004755496269084,-2.5319043234289373,0.19476187103299486,2.726666194461932,5.2585705178908695,7.400951099253817,1.0,0.0,1.0,1.0,0.0,7.400951099253817,0.0,0.3895237420659914,0.0,0.7777777777777778,0.6666666666666666,5.921189464667501e-16,0.9738093551649758,0.973809355164976,0.5,0.5,2.688138835668716,-2.822657799219578,0.8704329246126115,0.328546028695472,-0.9259766939649551,-2.573357792780211,1.285421657560653,0.8926297127481065,1.5558538687001895,-1.1611206376716923,2.409189831041486,-1.4109358797673273,-4.5001726489232405,2.5640315378378378,-2.5858581220303627,1.647084018955658,-3.0387389527822077,-1.483708940770231,2.6124231367716373,2.377513790432313,-3.7004755496269084,-3.310951807560918,-2.921428065494928,-2.5319043234289373,-2.1423805813629473,-1.7528568392969568,-1.3633330972309663,-0.9738093551649762,-0.5842856130989857,-0.19476187103299525,0.1947618710329948,0.5842856130989853,0.9738093551649758,1.3633330972309654,1.752856839296956,2.1423805813629473,2.531904323428937,2.9214280654949265,3.310951807560918,3.7004755496269084,-1.2747381352314922,-7.352727475290713,0.048223623963103535,-2.559560523241185,33,0.08602150537634409,1.0
f040ed81-6802-4359-beff-42e319c1b0f1,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,chemistry,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,1,is_correct,True,,,True,,,,157,-0.10407732105121613,0.04381623452369422,0.14789355557491035,1.2871627066692926,5.845245844170005,-4.033929351356677,1.811316492813329,-0.39577548480285213,-0.21260469504133914,-0.033359142521489436,0.3624163422813627,27.296169426378597,0.005418106594546131,13,11,0.5263157894736842,0.47368421052631576,4.077745585880371,1.7675002582896346,5.845245844170005,3.0765373173023796,0.5,0.7222222222222222,2.585335910238585,0.3386956430871545,0.5616364487890683,0.55,0.45,8,4.825448234378035,-0.19710005405646536,-5.0225482884345,2.438827849937347,8.808517779536503,-3.9830695451584686,4.825448234378035,0.19940095165358804,-0.3949932578268958,-0.3663140136795528,-0.5657149653331408,29.682584811928795,0.16920858881589199,4.0,5.0,0.0,0.7368421052631579,3.785969491102003,5.0225482884345,2.672217384364642,3.5228668868440423,0.5,0.6111111111111112,1.1287064232726167,0.9399729350263873,1.118324446290911,0.45,0.55,-0.10407732105121613,0.87326123325846,-0.7094419779493841,-0.6830171309992177,-0.39466206610910204,0.014192752549019194,-1.7666838833185243,0.13307386865215776,-1.6065797608339145,-4.033929351356677,1.811316492813329,0.8722743046049588,0.19289943962134348,1.142712141209428,-1.9338251760929515,0.29846197023412807,0.8601728522484228,-0.0005123080703789695,0.5317315720281488,0.04381623452369422,4.825448234378035,2.9751591955434176,1.1248701567087998,-0.4917364268366982,-1.5241368721593942,-2.55653731748209,-2.9572603085769535,-2.884225209000942,-2.811190109424931,-0.510284480030093,2.161932904334549,3.949138249955091,0.42627136311104863,-3.0965955237329936,-3.9830695451584686,-1.3543530793591878,1.274363386440088,1.4405501580566331,0.6217250520000839,-0.19710005405646536,0.3384447979652453,5.120076797819586,0.09752850938508573,-0.37054594448317957,165,0.013555446676465785,0.25
b7337452-ab08-43e5-9f3b-419107415280,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,chemistry,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,1,is_correct,True,,,True,,,,192,-2.509510636228461,0.1179730752769017,2.627483711505363,2.1793097460705195,7.097972600324938,-2.5542576949452913,4.543714905379646,1.1887800795401449,-1.2533201708272996,1.1622057580731628,-0.02657432146698202,34.584632896562546,0.07597257774468137,11,7,0.10526315789473684,0.05263157894736842,2.672230770222193,4.425741830102744,7.097972600324938,2.455958723195731,0.05555555555555555,0.1111111111111111,3.333005126368736,1.0871703724374076,0.7610976769659626,0.55,0.45,2,1.2204693676025418,-1.2204693676025418,-2.4409387352050835,0.7407968093028734,2.4409387352050835,-1.2204693676025418,1.2204693676025418,0.835057988359634,-0.06423522987381794,-0.8992932182334518,-1.7343512065930857,2.4409387352050835,1.0,0.0,1.0,0.0,1.0,0.0,2.4409387352050835,-0.12847045974763582,0.12847045974763605,0.05555555555555555,0.0,9.868649107779169e-17,0.32117614936908995,0.3211761493690899,0.5,0.5,-2.509510636228461,-2.5542576949452913,4.543714905379646,2.0877561821839152,3.9203494469126836,1.878076098737202,0.9553322547413206,-1.1058529299505553,-1.5280765182002296,1.0214150936756305,-1.350125102083948,-1.1075024028577736,-2.1802733920611925,-2.5228259443130283,3.879050189609513,1.9467101095472943,1.3119269420143338,0.08110315066970836,-0.3635289186787727,0.1179730752769017,1.2204693676025418,1.0919989078549057,0.9635284481072699,0.8350579883596339,0.7065875286119979,0.5781170688643619,0.44964660911672594,0.32117614936909,0.19270568962145407,0.06423522987381802,-0.06423522987381802,-0.19270568962145407,-0.3211761493690899,-0.4496466091167257,-0.5781170688643618,-0.7065875286119978,-0.8350579883596336,-0.9635284481072697,-1.0919989078549057,-1.2204693676025418,1.3803454488577667,2.4828417411834067,0.04190300597832319,-7.876919048530979,194,0.010962041884816753,1.0
36c373f1-468f-4bba-a8d9-5a73a3be5876,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,chemistry,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,1,is_correct,True,,,True,,,,8,3.4017431210493663,-4.471349729894817,-7.873092850944182,2.438735064299836,9.402358265851188,-4.471349729894817,4.93100853595637,0.40072727278968445,1.3095743797149797,-1.826305024597681,-2.2270322973873657,21.997370796044777,0.3579106304995231,2,3,0.5789473684210527,1.0,0.0,9.402358265851188,2.6150896347212274,1.6216592402175567,0.5,0.6111111111111112,0.5069876117008575,1.0494582014689158,0.9987441304715876,0.5,0.5,5,4.108988659615408,1.9341433439356712,-2.1748453156797365,2.827956151683597,9.597417129751939,-5.488428470136531,4.108988659615408,1.9332200650527545,-3.861389647474034,0.39418363454160094,-1.5390364305111535,17.019988943824142,0.12778182893408394,1.0,2.0,0.0,0.5263157894736842,7.422571814072203,2.1748453156797365,1.0665704478021798,1.464378831895039,0.5555555555555556,0.3333333333333333,0.21028617361472604,0.9257710336708194,1.482375297155787,0.5,0.5,3.4017431210493663,2.367174513771362,1.3326059064933578,0.3013181680298413,-0.7217673983974562,-1.7448529648247533,-2.1311304365939256,-2.0398018373695037,-1.9484732381450818,0.3060791057908876,2.921168740512115,4.93100853595637,3.3093492957388135,1.6876900555212568,0.4310265865149456,-0.3389758542097032,-1.1089782949343505,-2.155918660076503,-3.31363419498566,-4.471349729894817,4.108988659615408,3.440588048636125,2.772187437656842,2.103786826677559,1.435386215698276,0.5679910494900543,-0.8963877824049843,-2.360766614300023,-3.825145446195062,-5.2895242780901,-5.488428470136531,-4.4218580223343515,-3.355287574532174,-2.2887171267299964,-1.2221466789278166,-0.49924394946470146,0.10910287388539108,0.7174496972354837,1.3257965205855773,1.9341433439356712,1.4826788260242347,10.063017215534458,7.888171899854722,0.496678482056474,13,0.35714285714285715,0.5
16318af5-cfa6-4b2c-bf25-9eb3ac468b48,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,physics,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,,True,,,,310,-0.11716280847334418,-4.916243919835599,-4.799081111362256,2.4600917187646867,9.211664884235429,-4.916243919835599,4.2954209643998285,0.9537335720254513,-1.5464856418161563,-1.0075834561214023,-1.9613170281468535,54.60561850869372,0.08788621468683112,11,8,0.21052631578947367,1.0,0.0,9.211664884235429,4.99465343688855,6.356795832964524,0.16666666666666666,0.3888888888888889,4.859250003509905,0.7781206227111095,1.2878588839742773,0.3,0.7,4,4.1040124772267355,-3.0891999689568266,-7.193212446183562,2.648279862268365,8.851897409033683,-4.747884931806947,4.1040124772267355,-0.32193622729010574,0.113636752574126,-0.20207715154622852,0.11985907574387722,24.36877189545467,0.29518157406714696,2.0,3.0,0.0,0.3157894736842105,1.6586849628501206,7.193212446183562,1.4943949755636776,1.4753162348389477,0.5555555555555556,0.2777777777777778,0.31216418405169727,1.075956588216202,1.2094845498306634,0.5,0.5,-0.11716280847334418,2.4161179731406026,1.492308905817584,-0.6992324724887213,4.2954209643998285,1.7302869553207847,-2.4416045135385773,2.2258344946794,-4.130961338285124,-1.6484508565408795,-1.0210087949491553,-4.219133516406547,-1.680222620302509,-0.3514568609082811,3.4024431608639887,-2.0205164578345745,-1.8907956256362641,-0.04415020649581411,-0.5762376877901503,-4.916243919835599,4.1040124772267355,2.6286962423877887,1.1533800075488414,-0.32193622729010585,-1.7972524621290527,-3.2725686969679995,-4.747884931806947,-4.243393693044145,-2.748998717480469,-1.2546037419167928,0.23979123364688348,1.734186209210561,3.228581184774235,3.8398947928286087,2.6850456658643687,1.5301965389001286,0.3753474119358913,-0.7795017150283465,-1.9343508419925861,-3.0891999689568266,0.5671077854286267,9.587364182490962,2.3941517363074,-0.6179974940716129,314,0.006660402964818874,0.5
84bba88d-2aee-4fcb-baab-4c6eea17b0d8,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,physics,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,,True,,,,41,2.708806835365845,-2.2818120985265686,-4.990618933892414,2.092851109165193,7.264975816485647,-4.430809662912752,2.8341661535728946,0.4658360599631949,-0.08931812432328022,-0.1532289993777091,-0.619065059340904,48.44048980069107,0.10302577357137326,10,11,0.42105263157894735,0.631578947368421,2.1489975643861836,5.115978252099463,5.194068291226741,4.104454018587669,0.1111111111111111,1.0,4.065373495114686,0.9401319189770252,0.8543193413163678,0.6,0.4,4,1.9923769681141765,-3.421209399964609,-5.413586368078786,1.8804346366703326,5.485089821261646,-3.421209399964609,2.0638804212970365,2.0281286947056065,0.5001494131751002,-2.3229769013650206,-4.351105596070627,5.556593274444506,0.9742635641475818,1.0,1.0,0.3157894736842105,1.0,0.0,5.485089821261646,0.01191724219714363,0.43929299943983624,0.05555555555555555,1.0,0.0250672356464992,0.9418742268429059,0.7538699594941646,0.6,0.4,2.708806835365845,0.3105412320230378,-2.5221379655729272,2.671930325653814,-1.0778889025807086,1.3915956053374652,-0.22199471048416175,1.8462401405843607,2.8341661535728946,0.46390363581279237,0.1656662943046921,-2.1668418969960475,-4.430809662912752,0.6624484653710982,1.2718348319736996,-2.6497143358311996,-1.7351872534229926,2.6528629394797067,1.8226419200610997,-2.2818120985265686,1.9923769681141765,2.0042942103113197,2.0162114525084633,2.0281286947056065,2.0400459369027497,2.051963179099893,2.0638804212970365,1.7829188102180067,1.3555177725008907,0.9281167347837744,0.5007156970666584,0.07331465934954173,-0.35408637836757384,-0.7854514033255962,-1.224744402765432,-1.6640374022052677,-2.1033304016451027,-2.5426234010849376,-2.981916400524773,-3.421209399964609,0.687270789578174,4.961459856218919,-0.4521265118598663,-4.592812829571976,45,0.06097560975609756,0.5
1510d6bd-6785-456d-8988-b9382a3aef9c,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,biology,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,,True,,,,154,2.7722917733861596,2.192476811270465,-0.5798149621156945,1.8272573351572083,6.131909496142972,-3.3596177227568127,2.7722917733861596,-0.2207362637043715,0.9995397197526538,0.2560369626950272,0.4767732263993987,38.07276431800604,0.015229126975723123,13,8,0.0,0.21052631578947367,5.552094534027278,0.5798149621156945,4.190425791955125,5.260959242626554,0.05555555555555555,0.0,3.219285649606368,0.9545207789275242,0.6051284805021174,0.55,0.45,7,-4.571683100870115,0.3667826835382572,4.938465784408372,1.692385845899702,7.1354093053829635,-4.571683100870115,2.5637262045128484,-0.08590341442713274,0.062194279433093795,0.7653624850951258,0.8512658995222586,17.325357424355555,0.2850426495366843,3.0,3.0,0.6842105263157895,0.0,4.938465784408372,2.196943520974591,2.2869621024231765,0.7677412109498376,0.1111111111111111,0.3888888888888889,0.4642368207438639,0.7709350510049335,0.5496245027243095,0.7,0.3,2.7722917733861596,-2.4886674692403945,1.70175832271473,-0.07280502396978679,-3.3596177227568127,-0.028233444866313448,-0.06988028119818247,0.6308263648620467,1.2293857383569984,-1.1736763122107758,2.5507730643131974,1.1562894063087379,1.8932742533142153,0.709905523324156,-2.913463356377231,-1.8725991683094525,-0.12362683111339916,2.3057292590335017,1.9477050616662792,2.192476811270465,-4.571683100870115,-2.284720998446939,0.002241103976237113,2.2892032063994137,2.0571128321883743,1.3212119626504912,0.5853110931126082,-0.17181667069991152,-0.9395578816497492,-1.7072990925995866,-1.3174123102198876,0.23010246548935287,1.7776172411985898,2.5637262045128484,1.8270235430371455,1.0903208815614422,0.47063255944782645,0.4360159341446368,0.401399308841447,0.3667826835382572,-0.36888002993884095,-7.133039942079421,-2.194574157671049,-2.9407153898972744,161,0.01383583736524913,0.2857142857142857
bc8a05ac-9db5-47b4-8618-84aa4a46466a,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,physics,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,1,is_correct,True,,,True,,,,364,-2.4982631448398895,-0.21648468678049723,2.2817784580593923,1.856166835329022,7.05127473748568,-2.8753717232628038,4.175903014222876,-0.40455360477567964,0.48589489071163483,-0.1315200557795935,0.2730335489960861,36.195566715130774,0.06304027440757114,11,10,0.5263157894736842,0.10526315789473684,2.6588870364823065,4.392387701003373,4.789831966476091,4.390790222836861,0.1111111111111111,0.6111111111111112,3.373213692182106,0.7271457024152471,0.7381322690715408,0.5,0.5,8,-2.3468132585039623,-2.6710342479960065,-0.32422098949204425,1.786526872780229,6.816613656332223,-2.6710342479960065,4.145579408336216,0.5129554039450595,0.38285139303697274,-0.3632697339325062,-0.8762251378775656,28.227739216073836,0.01148589998689735,5.0,6.0,0.15789473684210525,1.0,0.0,6.816613656332223,2.672306666448206,2.663538997317331,0.0,0.2222222222222222,1.0329551919578381,0.8489477249818556,0.6443962662178963,0.55,0.45,-2.4982631448398895,-0.06745519856549331,-2.8753717232628038,1.9144602432132871,1.1526991036427665,-1.4808751286078023,1.0229306149901782,-2.1641900480856817,-2.0443696409409062,2.173216619018626,4.175903014222876,3.2894966773436325,-1.1012935454932282,-0.927498841083875,0.12679023459345684,0.23582707574568174,0.0014206426059323873,-1.3868434237706393,0.4501698229285045,-0.21648468678049723,-2.3468132585039623,0.32549340794424353,2.9978000743924493,4.145579408336216,1.482040411018886,-1.1814985862984448,-1.831913629273972,-0.9724857064931471,-0.11305778371232211,0.7810038859802233,1.680837846824722,2.199927816132476,0.4345538362197776,-1.3308201436929208,-1.60513563199069,0.10862686853144732,1.8223893690535808,1.0007015752030892,-0.8351663363964583,-2.6710342479960065,0.008070978566374211,-2.122257593157091,-2.446478582649135,-4.192955841520977,372,0.005645869282232919,0.25
3a998a27-4c4b-47c6-bd2c-dd1c9deb3d63,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,physics,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,,True,,,,313,-0.13856539954758917,0.1349085442489567,0.2734739437965459,1.66400611314721,6.856011231423905,-2.4270082222072804,4.429003009216625,0.8545537314113191,-0.15937410455905235,0.9953738799653892,0.1408201485540701,42.6569583554186,0.006411004308323057,15,11,0.631578947368421,0.3684210526315789,2.5619167664562372,4.294094464967668,4.653872507393272,6.790530059872543,0.7222222222222222,0.6666666666666666,4.110590853945954,0.9606738463819783,0.41874881299406824,0.55,0.45,5,4.404504144448451,-0.6449120057097296,-5.04941615015818,2.445602308953245,9.079946750134972,-4.675442605686522,4.404504144448451,-0.7859135670989915,1.281046658445216,-1.7319160175868678,-0.9460024504878762,25.19663568103391,0.2004004111532633,3.0,3.0,0.0,0.2631578947368421,4.030530599976792,5.04941615015818,1.9900323194131073,2.0163062799975258,0.2777777777777778,0.0,0.5262723786744113,0.8906551869660506,1.2369334102709324,0.4,0.6,-0.13856539954758917,2.1318635025881885,-0.8441671493233791,1.371482467060662,2.6411421540691413,-0.27599766334096926,1.0961182083731784,-2.4270082222072804,-1.011522703656385,-0.6283390399794726,-0.6681725040076982,1.5519477793767635,4.429003009216625,-2.3615270506559187,2.292345456737353,-0.019676527162671764,1.7244833603793763,0.39834873180582264,1.441833713783498,0.1349085442489567,4.404504144448451,2.388197864450925,0.3718915844533992,-1.6444146955441266,-3.6607209755416523,-4.675442605686522,-2.6854102862734144,-0.6953779668603071,1.2946543525527998,3.284686671965906,3.5274873457204783,2.0230563738165097,0.5186254019125442,-0.9858055699914212,-2.4902365418953902,-2.515591819740596,-2.0479218662328798,-1.580251912725164,-1.1125819592174468,-0.6449120057097296,0.5314546518418346,4.801050252041328,-0.24836589811685172,-0.7140608275608145,318,0.006594576882116818,0.4
20fcf049-b356-45cf-83d8-833f280ee107,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,physics,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,,True,,,,338,-0.007948774246898448,2.560676514635322,2.5686252888822203,2.138247632173413,7.658951771277363,-3.252560422831629,4.406391348445734,1.0507174905112862,0.6922824204412951,1.0291450237027289,-0.02157246680855729,55.84539661088808,0.0459952913716333,13,13,0.21052631578947367,0.15789473684210525,5.813236937466951,1.845714833810412,7.658951771277363,6.085251467615638,0.16666666666666666,0.1111111111111111,5.486221425995613,1.478126475895371,0.5593329999511487,0.6,0.4,12,0.11986493934014733,-2.2970856700032125,-2.4169506093433597,2.4383028507337023,8.100065928667323,-3.4629848574134803,4.637081071253842,-0.6895106838136927,0.7631467164533603,0.13124648374856251,0.8207571675622553,51.32375656594711,0.047092238975877825,8.0,9.0,0.3684210526315789,0.2631578947368421,1.1658991874102678,6.934166741257055,5.550578395110637,5.409535863758358,0.1111111111111111,0.2222222222222222,3.99431992028298,1.1092987825814742,1.0441522260330218,0.55,0.45,-0.007948774246898448,2.427947034935033,2.832691044784009,-3.252560422831629,4.406391348445734,-1.631621932639919,2.5801241351326745,2.1654059318538312,-0.5269580294058844,0.3513511126560642,-1.6384436298233505,2.3282009611662646,3.2687976563259706,-1.1023770596838298,-1.6402889993058176,1.9037905814252825,-1.386461151085645,0.9575710647709625,3.779582131776269,2.560676514635322,0.11986493934014733,-2.6648838810545876,-3.1763616426751304,2.3742167524355073,1.9465510063448779,-3.4629848574134803,0.037022896326817545,4.637081071253842,0.43865764138440877,-2.2520887901693354,-2.3044004746706066,-0.4397633233249725,2.5202731627903128,2.742267727909873,1.937454118499084,-2.25587741185022,-2.0295984694988887,3.5002130400932208,1.9323732952513915,-2.2970856700032125,-0.2394412253438786,-2.680252800639053,-5.097203409982413,-1.544755500055171,350,0.006092743139079592,0.16666666666666666
